date,TICKER,label,correct_prediction,predicted_label,reservation,score,incorrect_prediction,reservation_z,score_z,combined_score,Date,Side
2011-11-21,CYBE,0,False,1,4.1917128101864876e-10,0.5869910717010498,1,-0.1852365469542113,4.4255163107720135,2.8597127046146396,2011-11-21,long
2011-11-21,IBCA,1,True,1,4.4077030914024817e-10,0.5862541794776917,0,0.03189700964283869,4.380220528897084,2.880419535889939,2011-11-21,long
2011-11-21,KIRK,1,True,1,4.5496409417644657e-10,0.5761302709579468,0,0.17458616255901746,3.75791737859064,2.4226120362253467,2011-11-21,long
2011-11-21,UFPT,1,True,1,2.607563054368711e-10,0.5679835677146912,0,-1.7777714921681758,3.2571503988216985,1.563054670806823,2011-11-21,long
2011-11-21,RDI,1,True,1,3.9536551810215315e-10,0.5628721714019775,0,-0.42455425793935186,2.94295968664144,1.8022504880633643,2011-11-21,long
2011-11-21,CNTY,0,False,1,4.904600614530352e-10,0.5565558671951294,1,0.5314247006741049,2.554704893687769,1.5107350786114733,2011-11-21,long
2011-11-21,FARO,1,True,1,2.7894805909589593e-10,0.5535394549369812,0,-1.5948910333584878,2.369290056403572,1.0374173962180566,2011-11-21,long
2011-11-21,CMTL,1,True,1,4.608110004689081e-10,0.5535118579864502,0,0.2333647127430539,2.367593708671784,1.48560149251817,2011-11-21,long
2011-11-21,CPST,1,True,1,3.7681702202974066e-10,0.5503310561180115,0,-0.6110210239000742,2.1720740613567644,1.23193194260844,2011-11-21,long
2011-11-21,UTSI,0,False,1,4.128823671845083e-10,0.549861490726471,1,-0.24845856880869202,2.143210503190406,1.3325276043987997,2011-11-21,long
2011-11-21,NYNY,1,False,0,2.58097238026167e-10,0.6102298498153687,1,-1.804502915492733,5.853972998385139,3.2681362168215897,2011-11-21,short
2011-11-21,QLTI,1,False,0,3.3799221754726716e-10,0.5945375561714172,1,-1.0013241354106444,4.889388643329069,2.8965595399116735,2011-11-21,short
2011-11-21,CRMT,1,False,0,2.707864488193934e-10,0.5914761424064636,1,-1.6769391448253106,4.70120762345848,2.5494071136902443,2011-11-21,short
2011-11-21,MTSC,0,True,0,2.493186768148803e-10,0.5859667658805847,0,-1.8927531926292973,4.362553598524124,2.2546768214582538,2011-11-21,short
2011-11-21,POZN,1,False,0,2.562671463923749e-10,0.5844999551773071,1,-1.8229007018702785,4.272390701479707,2.218220631359415,2011-11-21,short
2011-11-21,MRTN,0,True,0,2.256097392239198e-10,0.5825850367546082,0,-2.13109752522057,4.154683220747211,2.0388287423703715,2011-11-21,short
2011-11-21,TTEC,0,True,0,3.3749514294356686e-10,0.5819253921508789,0,-1.0063211924998743,4.11413574699409,2.383243599491141,2011-11-21,short
2011-11-21,EVOL,1,False,0,1.9002573126147837e-10,0.576193630695343,1,-2.4888211303459338,3.761812017119561,1.6614849582847522,2011-11-21,short
2011-11-21,MBRG,1,False,0,2.7787702694404004e-10,0.5754308700561523,1,-1.6056580465339418,3.7149261382347056,1.921984095878705,2011-11-21,short
2011-11-21,FINL,0,True,0,2.2908203112237402e-10,0.5748963952064514,0,-2.096190811584667,3.68207268227155,1.738425002476283,2011-11-21,short
2011-11-22,TTEC,0,False,1,3.508156543041707e-10,0.6095026135444641,1,-1.0202594370892761,4.6510645521997125,2.733016990212349,2011-11-22,long
2011-11-22,ICUI,0,False,1,4.949344822868795e-10,0.6024193167686462,1,0.4105429766273783,4.278855295436512,2.688565312701063,2011-11-22,long
2011-11-22,PKOH,1,True,1,3.252851321633443e-10,0.5989708304405212,0,-1.2737248115573756,4.097646096701329,2.2841172360089432,2011-11-22,long
2011-11-22,DMRC,0,False,1,2.9253333089229727e-10,0.5966546535491943,1,-1.5988825787146597,3.975936883246363,2.096487091966762,2011-11-22,long
2011-11-22,CFNL,0,False,1,2.5056029473446984e-10,0.5907591581344604,1,-2.0155881701092917,3.666143571456799,1.7545106610254213,2011-11-22,long
2011-11-22,ESLT,0,False,1,4.003485043480026e-10,0.5860714316368103,1,-0.5285005018203682,3.41981544899887,2.0826730307385324,2011-11-22,long
2011-11-22,DGICA,0,False,1,4.0458142391841534e-10,0.5822011232376099,1,-0.48647634978423293,3.2164405716919067,1.9623135818878619,2011-11-22,long
2011-11-22,CRWN,1,True,1,3.4641783885902555e-10,0.5812764763832092,0,-1.0639206647170019,3.16785272773486,1.7396889809483969,2011-11-22,long
2011-11-22,SPAR,0,False,1,3.6962743976687307e-10,0.5808310508728027,1,-0.833497246311651,3.144446748369746,1.8002807626411879,2011-11-22,long
2011-11-22,FISI,0,False,1,3.810500248668802e-10,0.5804287195205688,1,-0.7200945593710176,3.1233052575742795,1.8237502654065887,2011-11-22,long
2011-11-22,CGEN,1,False,0,3.309520157923629e-10,0.5793313384056091,1,-1.2174643569856525,3.0656406669023792,1.621559602350305,2011-11-22,short
2011-11-22,IBB,1,False,0,2.9092731002045014e-10,0.5729285478591919,1,-1.6148270501767361,2.729190284274266,1.2683726610626924,2011-11-22,short
2011-11-22,NYNY,0,True,0,2.94877733342247e-10,0.5482651591300964,0,-1.5756075026467795,1.4331918419305087,0.4259561398006986,2011-11-22,short
2011-11-22,CRRC,1,False,0,2.886883787578398e-10,0.5400310754776001,1,-1.6370550151104564,1.0005116573468542,0.12010953886247322,2011-11-22,short
2011-11-22,SPPI,1,False,0,3.7855812928810906e-10,0.5394427180290222,1,-0.7448339376933518,0.9695949676221066,0.3941374791917843,2011-11-22,short
2011-11-22,PRCP,1,False,0,3.568558781807951e-10,0.5391508340835571,1,-0.9602924846581887,0.9542572075590848,0.3129132370517937,2011-11-22,short
2011-11-22,HITK,1,False,0,3.178207974574576e-10,0.538064181804657,1,-1.3478302442996752,0.8971563899750636,0.14733923676464916,2011-11-22,short
2011-11-22,HFFC,0,True,0,3.241702184464401e-10,0.536648690700531,0,-1.2847936029121299,0.8227759272475481,0.11905022302237889,2011-11-22,short
2011-11-22,CACH,0,True,0,4.521862606576832e-10,0.5355907082557678,0,-0.01385860604776682,0.7671816366372483,0.5017665401848208,2011-11-22,short
2011-11-22,ANCX,1,False,0,4.431837952179052e-10,0.530551552772522,1,-0.10323450134841797,0.502386813478568,0.2975079114508769,2011-11-22,short
2011-11-23,EVOL,1,True,1,5.391542212684897e-10,0.6205821633338928,0,0.8509594383109255,6.464977785253813,3.986068723624912,2011-11-23,long
2011-11-23,PESI,1,True,1,6.785399464526165e-10,0.6009827852249146,0,2.299094636445041,5.242318135829666,2.7012287396207157,2011-11-23,long
2011-11-23,UNB,1,True,1,6.045738909499221e-10,0.5916913151741028,0,1.5306310918525183,4.6626923205719635,2.572268671266165,2011-11-23,long
2011-11-23,DMRC,1,True,1,3.155476435701132e-10,0.5894806385040283,0,-1.4721805767198635,4.524784620266656,2.500538259058438,2011-11-23,long
2011-11-23,BWINB,0,False,1,2.299736789890261e-10,0.5891863703727722,1,-2.3612434272381218,4.50642741688001,2.1950317641522266,2011-11-23,long
2011-11-23,OTTR,1,True,1,4.511006568286291e-10,0.5767150521278381,0,-0.06386498734736089,3.7284344872868487,2.439691315784691,2011-11-23,long
2011-11-23,FINL,1,True,1,5.861532370587952e-10,0.575011670589447,0,1.3392513990098769,3.6221731629231537,1.9486813258560223,2011-11-23,long
2011-11-23,BOOT,1,True,1,6.220114978638946e-10,0.5728429555892944,0,1.7117975083560224,3.486883139584465,1.7364496943682597,2011-11-23,long
2011-11-23,DGICA,0,False,1,5.598538299622646e-10,0.5693946480751038,1,1.0660161228993994,3.271768841928476,1.8075821151159925,2011-11-23,long
2011-11-23,CCNE,0,False,1,6.237131366937376e-10,0.5670438408851624,1,1.7294765287919542,3.125119439139473,1.4918515753307073,2011-11-23,long
2011-11-23,PENX,1,False,0,2.0762806751672969e-10,0.6049352288246155,1,-2.5934011066139364,5.4888817399965415,2.7668395832151185,2011-11-23,short
2011-11-23,CGEN,1,False,0,2.74825273649526e-10,0.5833601355552673,1,-1.8952619012639633,4.142971893963694,2.1089250225989304,2011-11-23,short
2011-11-23,RVSB,1,False,0,4.092939320798905e-10,0.5809815526008606,1,-0.4982121168498836,3.9945897675007647,2.472019247990043,2011-11-23,short
2011-11-23,EGBN,0,True,0,3.5205355297662777e-10,0.5753123164176941,0,-1.0929057816744285,3.6409282234623963,2.04235371953262,2011-11-23,short
2011-11-23,PRCP,1,False,0,3.499882328394932e-10,0.5641946792602539,1,-1.1143632356715927,2.947381404080722,1.5775318589216507,2011-11-23,short
2011-11-23,DAVE,1,False,0,4.5095543965700813e-10,0.5582172870635986,1,-0.06537370782300511,2.5744962948187444,1.67759423099878,2011-11-23,short
2011-11-23,SNAK,1,False,0,3.87438997551115e-10,0.5547155737876892,1,-0.7252719531582906,2.3560504082961495,1.3156535249332229,2011-11-23,short
2011-11-23,LAWS,1,False,0,2.7692356741049196e-10,0.5473034977912903,1,-1.8734618708285224,1.893666031155589,0.6315771631892764,2011-11-23,short
2011-11-23,CTCH,1,False,0,4.198639491637124e-10,0.5418410897254944,1,-0.38839589453772594,1.552906957393028,0.896747946681949,2011-11-23,short
2011-11-23,REXI,1,False,0,3.3917338382316586e-10,0.5395102500915527,1,-1.2267231168743575,1.4075031821378563,0.5241334716424472,2011-11-23,short
2011-11-25,NYNY,1,True,1,4.629751582108099e-10,0.6571103930473328,0,-0.015329431433981733,7.321037358250384,4.82682594407204,2011-11-25,long
2011-11-25,PMFG,0,False,1,3.876608201114351e-10,0.6306864619255066,1,-0.7824782022673754,5.901986559050943,3.6370933222253887,2011-11-25,long
2011-11-25,GABC,0,False,1,4.849222690062049e-10,0.6133435964584351,1,0.20822294245551745,4.970618437177207,3.211894597526636,2011-11-25,long
2011-11-25,WBCO,0,False,1,3.2097469127023714e-10,0.5884633660316467,1,-1.4617403861115827,3.6344693718234464,1.9163754579866523,2011-11-25,long
2011-11-25,TASR,0,False,1,4.752417903652884e-10,0.5869084000587463,1,0.10961798252532153,3.5509626560210577,2.307461418740542,2011-11-25,long
2011-11-25,NASB,0,False,1,6.374579752943532e-10,0.5853487253189087,1,1.7619454146991904,3.4672030641626894,1.706912035496642,2011-11-25,long
2011-11-25,PCCC,0,False,1,4.723929580841002e-10,0.5845497250556946,1,0.0805998933011911,3.4242941587145515,2.233436179962211,2011-11-25,long
2011-11-25,ATRO,0,False,1,3.535769454998672e-10,0.5836812853813171,1,-1.1296551565281059,3.377656131681402,1.8564668452554505,2011-11-25,long
2011-11-25,PZZA,1,True,1,4.0365757958404913e-10,0.578052282333374,0,-0.6195358638438346,3.075360412053152,1.825291036886615,2011-11-25,long
2011-11-25,FARO,0,False,1,4.5100342904724755e-10,0.5778568983078003,1,-0.13727297557638724,3.064867656211377,1.977512571159301,2011-11-25,long
2011-11-25,PROV,0,True,0,2.4701046763553336e-10,0.590725302696228,0,-2.21513694616819,3.755942706612807,1.74792699412895,2011-11-25,short
2011-11-25,NTSC,1,False,0,3.8422648396263526e-10,0.5658211708068848,1,-0.8174602099656195,2.4185100552027463,1.326454767145158,2011-11-25,short
2011-11-25,FRED,0,True,0,3.1918781506767857e-10,0.5540463924407959,0,-1.4799414341061297,1.786166269043198,0.690489064313488,2011-11-25,short
2011-11-25,DGAS,1,False,0,2.9840957482818453e-10,0.5433050394058228,1,-1.6915877402686628,1.2093207747642778,0.23992775705576463,2011-11-25,short
2011-11-25,NAVR,0,True,0,2.5077093179781684e-10,0.5383106470108032,0,-2.1768330118489057,0.9411057053640264,-0.0972251283698814,2011-11-25,short
2011-11-25,AWRE,1,False,0,2.840379320634412e-10,0.5357933044433594,1,-1.8379767063016923,0.8059162452598373,-0.07462759120806584,2011-11-25,short
2011-11-25,SPNS,0,True,0,4.547673904120586e-10,0.5344377756118774,0,-0.09893341889503932,0.7331199507651299,0.45121113926962275,2011-11-25,short
2011-11-25,REXI,0,True,0,3.6509384404581624e-10,0.5302613377571106,0,-1.0123444984741243,0.5088316929624016,0.0017552328587240318,2011-11-25,short
2011-11-25,ICLR,1,False,0,2.6756219462242825e-10,0.5289754271507263,1,-2.0057978947421935,0.4397741229409076,-0.3716623841239248,2011-11-25,short
2011-11-25,BRCD,1,False,0,2.2227911178340776e-10,0.5289426445960999,1,-2.467049526452274,0.43801359343725405,-0.5250373720606629,2011-11-25,short
2011-11-28,CGEN,0,False,1,4.6093517891421243e-10,0.6232272386550903,1,-0.016284905272208685,6.610185970481455,4.357348721777932,2011-11-28,long
2011-11-28,PGC,0,False,1,3.1941294054149694e-10,0.6104814410209656,1,-1.4856975160190315,5.822675260081209,3.352685491367318,2011-11-28,long
2011-11-28,PROV,0,False,1,3.965981154596676e-10,0.6044821739196777,1,-0.6842908205655391,5.452005080588717,3.3725073824019254,2011-11-28,long
2011-11-28,REXI,0,False,1,4.4761463979803295e-10,0.5991236567497253,1,-0.1545908590525021,5.120924218932553,3.3287950010081593,2011-11-28,long
2011-11-28,PMFG,1,True,1,5.255039181584209e-10,0.5909745097160339,0,0.6541264788071647,4.6174217505992665,2.831636617389152,2011-11-28,long
2011-11-28,NASB,0,False,1,7.071393470781118e-10,0.5866265892982483,1,2.5400307217155915,4.348781529307284,2.0319856711766624,2011-11-28,long
2011-11-28,EGBN,0,False,1,5.017816162578015e-10,0.5827716588973999,1,0.4078199621103949,4.11060114502221,2.5784161682182285,2011-11-28,long
2011-11-28,FRED,0,False,1,4.878455417411942e-10,0.5827292799949646,1,0.2631229598973621,4.107982725954152,2.6244380223636106,2011-11-28,long
2011-11-28,SNAK,0,False,1,5.650249712552124e-10,0.5794239640235901,1,1.0644700013387889,3.9037607695545464,2.2252070074642005,2011-11-28,long
2011-11-28,CRRC,0,False,1,4.1962344710100297e-10,0.5663201212882996,1,-0.44522088308121993,3.094127916620085,1.8952015335524535,2011-11-28,long
2011-11-28,XOMA,0,True,0,2.451978342588035e-10,0.601180911064148,0,-2.2562662572546146,5.248033549641471,2.7191342778693484,2011-11-28,short
2011-11-28,QLTI,0,True,0,2.0106884213166865e-10,0.6008596420288086,0,-2.7144535942891355,5.2281836498146985,2.5548315227622864,2011-11-28,short
2011-11-28,NTSC,0,True,0,3.0421579144679356e-10,0.586260974407196,0,-1.6434881416049962,4.326191680413513,2.3129354223432697,2011-11-28,short
2011-11-28,ANCX,0,True,0,2.4988494606859035e-10,0.5728411674499512,0,-2.20760039893811,3.497036690376691,1.5795360839990398,2011-11-28,short
