date,TICKER,label,correct_prediction,predicted_label,reservation,score,incorrect_prediction,reservation_z,score_z,combined_score,Date,Side
2006-10-23,HAFC,1,True,1,3.435827178321915e-10,0.6336694359779358,0,-0.2504129456136383,4.656394245121759,2.9905839297278605,2006-10-23,long
2006-10-23,CTBI,0,False,1,3.8792324907888087e-10,0.6275136470794678,1,0.09199832816444996,4.3958199020627955,2.8708816870671767,2006-10-23,long
2006-10-23,CVBF,1,True,1,3.487658772893809e-10,0.6246670484542847,0,-0.21038698782668291,4.275323475212578,2.752285787657496,2006-10-23,long
2006-10-23,AROW,1,True,1,3.172354046121484e-10,0.6198971271514893,0,-0.4538750338352093,4.073412862223853,2.538673727902124,2006-10-23,long
2006-10-23,FLXS,1,True,1,2.9656849198644863e-10,0.6216871738433838,0,-0.6134713146703576,4.149185480238965,2.536016883116499,2006-10-23,long
2006-10-23,CSFL,1,True,1,3.4808364524074875e-10,0.6132014393806458,0,-0.2156553943661696,3.7899846175272724,2.4302235674271637,2006-10-23,long
2006-10-23,EXFO,1,True,1,2.0088999908018934e-10,0.6263910531997681,0,-1.3523301805448193,4.348300539792663,2.423609396683367,2006-10-23,long
2006-10-23,FMBI,1,True,1,3.712610219253065e-10,0.6106150150299072,0,-0.03667253488618673,3.680501359218476,2.4170289605717525,2006-10-23,long
2006-10-23,FSBK,0,False,1,4.5500031520262496e-10,0.6072925329208374,1,0.6099881448616314,3.539860800034991,2.135012040218756,2006-10-23,long
2006-10-23,NWPX,0,False,1,2.9268387713443644e-10,0.6075559854507446,1,-0.6434695100508897,3.5510127370230973,2.1313234681184507,2006-10-23,long
2006-10-23,CLCT,0,True,0,2.8759983283777046e-10,0.5884838700294495,0,-0.6827300699634551,2.743690714026903,1.5855349481698158,2006-10-23,short
2006-10-23,RMTI,0,True,0,3.428534955940421e-10,0.5808837413787842,0,-0.2560442249062312,2.421977516421382,1.514010566619056,2006-10-23,short
2006-10-23,GSOL,0,True,0,1.645032721153683e-10,0.5771906971931458,0,-1.6333197216787032,2.2656510766372064,0.9563342024265842,2006-10-23,short
2006-10-23,ZION,1,False,0,2.6633131811060196e-10,0.5668765902519226,1,-0.8469721079891394,1.8290552666155253,0.9276756803298307,2006-10-23,short
2006-10-23,COBZ,0,True,0,2.3214291600126558e-10,0.5676222443580627,0,-1.1109855057891354,1.860618780579599,0.8613831782721206,2006-10-23,short
2006-10-23,UCFC,1,False,0,2.185234909690692e-10,0.5683228373527527,1,-1.2161589113005484,1.8902748591674263,0.8462489663213204,2006-10-23,short
2006-10-23,PVFC,0,True,0,3.525711111951324e-10,0.5507835745811462,0,-0.18100179662446378,1.1478384387782732,0.6978427767075872,2006-10-23,short
2006-10-23,NICK,0,True,0,1.7980987532251191e-10,0.5664671659469604,0,-1.5151174053326368,1.8117243491559551,0.6957493266831601,2006-10-23,short
2006-10-23,GGAL,1,False,0,3.379462543140477e-10,0.5501024723052979,1,-0.2939394573307359,1.1190074016825522,0.6415448641913416,2006-10-23,short
2006-10-23,FBNC,1,False,0,2.0061968752926873e-10,0.561927318572998,1,-1.3544176098079626,1.6195527580618199,0.6219470090841734,2006-10-23,short
2006-10-24,CHFC,1,True,1,3.33916533312717e-10,0.6282089352607727,0,-0.35883459777224314,4.786664187243086,3.0407829463155966,2006-10-24,long
2006-10-24,CRAI,0,False,1,2.741523674743007e-10,0.6140156388282776,1,-0.8211409518575457,4.138503496034158,2.4604357932695544,2006-10-24,long
2006-10-24,MDCI,1,True,1,3.252353664162655e-10,0.6093169450759888,0,-0.4259878586067603,3.923929763656527,2.4492176506730767,2006-10-24,long
2006-10-24,SLTC,0,False,1,3.771958578813184e-10,0.6019524335861206,1,-0.024046912411071774,3.587616992314662,2.3598917338320233,2006-10-24,long
2006-10-24,DGICA,0,False,1,3.696594419455579e-10,0.5973266959190369,1,-0.08234493975327241,3.376374921953626,2.2012336183708134,2006-10-24,long
2006-10-24,AAON,1,True,1,3.9961156605983206e-10,0.5974563956260681,0,0.14935004171469793,3.3822978766497958,2.183031084823015,2006-10-24,long
2006-10-24,NWPX,0,False,1,4.6313181067958453e-10,0.601558268070221,1,0.6407115840168252,3.5696167628083346,2.144512240727949,2006-10-24,long
2006-10-24,FFIN,0,False,1,3.984111096588805e-10,0.5959524512290955,1,0.14006389818409512,3.3136177328567142,2.14076661728468,2006-10-24,long
