date,TICKER,label,correct_prediction,predicted_label,reservation,score,incorrect_prediction,reservation_z,score_z,combined_score,Date,Side
2008-09-19,RELV,1,True,1,4.4472983629084695e-10,0.6127691268920898,0,0.13557664809823358,3.0687145076760522,1.9806112811937777,2008-09-19,long
2008-09-19,MDCA,0,False,1,5.303407157875029e-10,0.6175248026847839,1,0.6853271158242039,3.2456919224148906,1.9159987205718405,2008-09-19,long
2008-09-19,TSBK,1,True,1,4.120451757572141e-10,0.601863443851471,0,-0.07430797779830436,2.662871116615841,1.7329733042930147,2008-09-19,long
2008-09-19,CPSI,1,True,1,5.359446775266008e-10,0.6103222370147705,0,0.7213129695533187,2.9776561043038385,1.7272197488879382,2008-09-19,long
2008-09-19,GABC,0,False,1,3.0113506133133683e-10,0.6023731827735901,1,-0.7865175432139782,2.6818405082566668,1.5104639461887874,2008-09-19,long
2008-09-19,CVTI,1,True,1,3.7190234225548124e-10,0.5958287119865417,0,-0.3320852792718329,2.4382949910233456,1.4996865519157032,2008-09-19,long
2008-09-19,INOD,1,True,1,4.828453747940387e-10,0.594063401222229,0,0.38033566988325535,2.3726008291633915,1.4404057761863642,2008-09-19,long
2008-09-19,ORBK,1,True,1,4.3701545160423905e-10,0.5837932229042053,0,0.08603870835721718,1.9904070701979515,1.2852758925727663,2008-09-19,long
2008-09-19,ANCX,1,True,1,4.6402545694768094e-10,0.5840650200843811,0,0.25948352235913563,2.0005217130747246,1.2347147682508035,2008-09-19,long
2008-09-19,LPSN,1,True,1,4.403745423875449e-10,0.5819694399833679,0,0.10760911786724368,1.9225369292454282,1.2333633644057922,2008-09-19,long
2008-09-19,ANAT,1,False,0,1.4504089596023562e-10,0.6318851709365845,1,-1.7888765999902823,3.7800977479351396,1.9045352356403988,2008-09-19,short
2008-09-19,SUBK,1,False,0,1.7944300212402453e-10,0.6217820048332214,1,-1.567963392866412,3.404119170842664,1.7292907331102425,2008-09-19,short
2008-09-19,WBCO,1,False,0,9.079684920587638e-11,0.6283566951751709,1,-2.1372048761379796,3.648789276658995,1.7029233134694035,2008-09-19,short
2008-09-19,WSFS,1,False,0,1.7788491513126559e-10,0.6200668215751648,1,-1.5779686522220344,3.3402904507939746,1.6838620422907518,2008-09-19,short
2008-09-19,CTWS,0,True,0,1.762926610249238e-10,0.6190930604934692,0,-1.5881933157793595,3.3040529681891844,1.6565711647976733,2008-09-19,short
2008-09-19,MGEE,0,True,0,2.0855255022933505e-10,0.6157841086387634,0,-1.381036359990746,3.1809138455347843,1.6436611392560114,2008-09-19,short
2008-09-19,FSBK,0,True,0,1.6428583493599547e-10,0.6191343665122986,0,-1.6652951782657806,3.3055901277316413,1.6321420754751759,2008-09-19,short
2008-09-19,ADRA,1,False,0,2.4117571828519146e-10,0.611041247844696,1,-1.1715466081875239,3.004413327335092,1.5963024153392777,2008-09-19,short
2008-09-19,IMAX,0,True,0,2.5918947543779325e-10,0.6075344085693359,0,-1.055871223489114,2.873910034866901,1.548343119260747,2008-09-19,short
2008-09-19,SPTN,0,True,0,1.7812075425727159e-10,0.6142069101333618,0,-1.5764542107095518,3.122220081244807,1.5404353640874207,2008-09-19,short
2008-09-22,RMTI,1,True,1,2.648282981798644e-10,0.6136379241943359,0,-0.5685796120358748,3.9850233066776917,2.442484110435438,2008-09-22,long
2008-09-22,CYBE,1,True,1,3.3164990198564226e-10,0.6019973754882812,0,-0.12231695183676278,3.4465095384618754,2.2343317012787063,2008-09-22,long
2008-09-22,ARTNA,1,True,1,3.4918293256858135e-10,0.5957427024841309,0,-0.005224029433451035,3.1571565523203518,2.0819993948183937,2008-09-22,long
2008-09-22,HFWA,0,False,1,6.22810913952776e-10,0.5981584787368774,1,1.8221782465182876,3.2689149243596516,1.5561650287263353,2008-09-22,long
2008-09-22,ESGR,1,True,1,2.763958784068876e-10,0.5811620950698853,0,-0.4913264658949606,2.4826301154835018,1.4763981424737744,2008-09-22,long
2008-09-22,GABC,1,True,1,6.393965912288024e-10,0.5911855101585388,0,1.9329443467142176,2.946332228337901,1.306707636287323,2008-09-22,long
2008-09-22,EDGW,1,True,1,5.286320270414535e-10,0.5802947282791138,0,1.1932121904236563,2.4425040895788412,1.2182926762822286,2008-09-22,long
2008-09-22,VIDE,1,True,1,5.03419528286031e-10,0.5736453533172607,0,1.0248325628175199,2.1348914454150076,1.0708336082441234,2008-09-22,long
2008-09-22,BELFA,1,True,1,5.331244334882967e-10,0.5713228583335876,0,1.223214362438129,2.0274484410599296,0.934455231494971,2008-09-22,long
2008-09-22,PESI,1,True,1,6.093502924464644e-10,0.5729892253875732,0,1.7322825777642168,2.104537728183115,0.8173416499386642,2008-09-22,long
2008-09-22,NRIM,1,False,0,1.575347491344914e-10,0.628681480884552,1,-1.2851308752824468,4.6809666513761075,2.665344801065024,2008-09-22,short
2008-09-22,ASRV,1,False,0,1.8566685688892193e-10,0.626288652420044,1,-1.097252875826009,4.570269887361361,2.6542846766359154,2008-09-22,short
2008-09-22,DRCO,1,False,0,1.815131378535284e-10,0.6240617632865906,1,-1.1249931514387013,4.46724979020468,2.5771371215603174,2008-09-22,short
2008-09-22,MFSF,0,True,0,1.4567506922968931e-10,0.6248731017112732,0,-1.3643347854251917,4.504783838075367,2.5229268539394294,2008-09-22,short
2008-09-22,RELV,0,True,0,1.8791383726846078e-10,0.6193393468856812,0,-1.0822465996446893,4.248781888445448,2.4470546684912486,2008-09-22,short
2008-09-22,CTCH,0,True,0,2.5622232113775567e-10,0.6129997968673706,0,-0.6260539315626362,3.9555023313247992,2.4040337412586976,2008-09-22,short
2008-09-22,ANCX,1,False,0,2.078332089761048e-10,0.6141507625579834,1,-0.9492166916289299,4.00874817795887,2.3325322892153073,2008-09-22,short
2008-09-22,HBIO,1,False,0,2.1177246067871636e-10,0.6111025810241699,1,-0.9229087186998319,3.8677335432169553,2.248144261352246,2008-09-22,short
2008-09-22,HMNF,0,True,0,2.400604715013799e-10,0.608943521976471,0,-0.7339895332496384,3.7678513939354468,2.244565374025014,2008-09-22,short
2008-09-22,CAFI,1,False,0,1.4778245294166936e-10,0.6107789278030396,1,-1.3502607942635612,3.8527607339355985,2.0972360222905198,2008-09-22,short
2008-09-23,LCUT,1,True,1,4.244326834434986e-10,0.6127721667289734,0,0.3631172965548597,3.9646082662181708,2.496812747840889,2008-09-23,long
2008-09-23,AROW,1,True,1,4.1724934618514453e-10,0.6080264449119568,0,0.3065037797925156,3.7539884052840593,2.3764861001559487,2008-09-23,long
2008-09-23,VALU,0,False,1,3.322729869026375e-10,0.6073743104934692,1,-0.36321425899903853,3.7250460302717494,2.338669674509672,2008-09-23,long
2008-09-23,MFSF,1,True,1,2.880768956714519e-10,0.6109058856964111,0,-0.7115337185701357,3.8817808551944584,2.3271692373001978,2008-09-23,long
2008-09-23,SUBK,0,False,1,2.837480805872872e-10,0.6079394817352295,1,-0.7456500960301299,3.7501288928863845,2.229020537615071,2008-09-23,long
2008-09-23,CSFL,1,True,1,4.002457809626492e-10,0.5964821577072144,0,0.17249481012819531,3.241641441134603,2.082560063806534,2008-09-23,long
2008-09-23,CWCO,1,True,1,4.6506562489945225e-10,0.5999994277954102,0,0.6833547613271969,3.397741390817119,2.0170022467013236,2008-09-23,long
2008-09-23,CAC,0,False,1,2.9608493434807315e-10,0.5990321636199951,1,-0.6484205421248637,3.354813243326052,2.0001979616939893,2008-09-23,long
2008-09-23,PATR,1,True,1,3.6736705344431186e-10,0.5908460021018982,0,-0.08662992876933981,2.9915032418119623,1.9458042631020132,2008-09-23,long
2008-09-23,DGICA,1,True,1,2.6518137685727083e-10,0.5994396209716797,0,-0.8919785162387619,3.3728966064175565,1.931758849876796,2008-09-23,long
2008-09-23,CYBE,1,False,0,1.740267929761785e-10,0.6100028157234192,1,-1.6103885500312134,3.8417017103437585,2.0040949073165804,2008-09-23,short
2008-09-23,FLML,1,False,0,2.4059340630877557e-10,0.5911046266555786,1,-1.08576191143998,3.002981257091956,1.6236661989054975,2008-09-23,short
2008-09-23,ABTL,1,False,0,1.313537195679615e-10,0.6002256870269775,1,-1.9467047593094602,3.407783000866176,1.6067242099995545,2008-09-23,short
2008-09-23,ANIK,1,False,0,3.0995978006487235e-10,0.5840320587158203,1,-0.53906972337423,2.6890936477134098,1.5969087987773545,2008-09-23,short
